MagicID,Name,CasterType,Type,MagicItemID,Level,CastingTime,RangeOfSpell,Components,Duration,Saves,NOTES
65,Identify,"Bard, Wizard",Divination,0,1,"1 minute",Touch,"V, S, M",Instantaneous,-,"Ritual, Needed Material - 100 gp pearl, owl feather
Touch one object through the casting of the spell. If it is a magic object, you learn its properties and how to use them, if it requires attunement, and how many charges it has if any. You learn if any spells are affecting the item and what they are. If the item was created by a spell, you learn which spell created it. If you instead touch a creature throughout the casting, you learn what spells, if any, are currently affecting it."
66,"Illusory Script","Bard, Warlock, Wizard",Illusion,0,1,"1 minute",Touch,"S, M","10 days",-,"Ritual, Needed Material - 10 gp lead ink. Consumed on use
You write on suitable writing material and imbue it with an illusion that lasts for the duration. To you and any creatures you designate when you cast the spell, the writing appears normal, written in your hand, and conveys whatever meaning you intended when you wrote the text. To all others, the writing is unintelligible. Alternatively, you can cause the writing to appear to be an entirely different message, written in a different hand and language, though the language must be one you know. If the spell is dispelled, the original script and the illusion disappear. A creature with truesight can read the hidden message."
67,"Inflict Wounds",Cleric,Necromancy,0,1,"1 action",Touch,"V, S",Instantaneous,"Attack roll","Make a melee spell attack against a creature you can reach. On a hit, the target takes 3d10 necrotic damage. When you cast this spell using a spell slot of 2nd level or higher, the damage increases by 1d10 for each slot level above 1st."
68,Jump,"Druid, Ranger, Sorcerer, Wizard",Transmutation,0,1,"1 action",Touch,"V, S, M","1 Minute",-,"Needed Material - A Grasshopper's Hind Leg
You touch a creature. The creature's jump distance is tripled until the spell ends."
69,Longstrider,"Bard, Druid, Ranger, Wizard",Transmutation,0,1,"1 action",Touch,"V, S, M","1 Hour",-,"Needed Material - A pinch of dirt
You touch a creature. The target's speed increases by 10 feet until the spell ends. When you cast this spell using a spell slot of 2nd level or higher, you can target one additional creature for each slot level above 1st."
70,"Mage Armor","Sorcerer, Wizard",Abjuration,0,1,"1 action",Touch,"V, S, M","8 Hours",-,"Needed Material - a piece of cured leather You touch a willing creature who isn't wearing armor, and a protective magical force surrounds it until the spell ends. The target's base AC becomes 13 + its Dexterity modifier. The spell ends it if the target dons armor or if you dismiss the spell as an action."
71,"Magic Missile","Sorcerer, Wizard",Evocation,0,1,"1 action","120 feet","V, S",Instantaneous,-,"You create three glowing darts of magical force. Each dart hits a creature of your choice that you can see within range. A dart deals 1d4 + 1 force damage to its target. The darts all strike simultaneously and you can direct them to hit one creature or several. When you cast this spell using a spell slot of 2nd level or higher, the spell creates one more dart for each slot level above 1st."
72,"Protection from Evil and Good","Cleric, Paladin, Warlock, Wizard",Abjuration,0,1,"1 action",Touch,"V, S, M, C","Up to 10 minutes",-,"Needed Material - Holy Water or Powdered Silver and Iron; consumed on use
Until the spell ends, one willing creature you touch is protected against certain types of creatures: aberrations, celestials, elementals, fey, fiends, and undead. The protection grants several benefits. Creatures of those types have disadvantage on attack rolls against the target. The target also can't be charmed, frightened, or possessed by them. If the target is already charmed, frightened, or possessed by such a creature, the target has advantage on any new saving throw against the relevant effect."
73,"Purify Food and Drink","Cleric, Druid, Paladin",Transmutation,0,1,"1 action","10 Feet","V, S",Instantaneous,-,"Ritual, Non-magical food and drink within a 5-foot-radius sphere centered on a point is rendered free of poison and disease."
74,"Ray of Sickness","Socerers, Wizard",Necromancy,0,1,"1 action","60 Feet","V, S",Instantaneous,"Attack roll","A ray of sickening greenish energy lashes out toward a creature within range. Make a ranged spell attack against the target. On a hit, the target takes 2d8 poison damage and must make a Constitution saving throw. On a failed save, it is also poisoned until the end of your next turn. When you cast this spell using a spell slot of 2nd level or higher, the damage increases by 1d8 for each slot level above 1st."
75,Sanctuary,Cleric,Abjuration,0,1,"1 bonus action","30 feet","V, S, M","1 minute",-,"Needed Material - a small silver mirror
You ward a creature within range against attack. Until the spell ends, any creature who targets the warded creature with an attack or a harmful spell must first make a Wisdom saving throw. On a failed save, the creature must choose a new target or lose the attack or spell. This spell doesn't protect the warded creature from area effects, such as the explosion of a fireball. If the warded creature makes an attack or casts a spell that affects an enemy creature, this spell ends."
76,"Searing Smite",Paladin,Evocation,0,1,"1 bonus action",Self,"V, C","Up to 1 Minute",Constitution,"The next time you hit a creature with a melee weapon attack during the spell's duration, your weapon flares with white-hot intensitity, and the attack deals an extra 1d6 fire damage to the target and causes the target to ignite in flames. At the start of each of its turns until the spell ends, the target must make a Constitution saving throw. On a failed save, it takes 1d6 fire damage. On a successful save, the spells ends. If the target or a creature within 5 feet of it uses an action to put out the flames, or if some other effect douses the flames (such as the target being submerged in water), the spell ends. When you cast this spell using a spell slot of 2nd level or higher, the initial extra damage dealt by the attack increases by 1d6 for each slot"
77,Shield,"Sorcerer, Wizard",Abjuration,0,1,"1 reaction",Self,"V, S","1 round",-,"Reaction trigger: You are hit by an attack or targeted by the magic missile spell. An invisible barrier of magical force appears and protects you. Until the start of your next turn, you have a +5 bonus to AC, including against the triggering attack, and you take no damage from magic missile."
78,"Shield of Faith","Cleric, Paladin",Abjuration,0,1,"1 bonus action","60 feet","V, S, M, C","Up to 10 minutes",-,"A shimmering field appears and surrounds a creature of your choice within range, granting it a +2 bonus to AC for the duration."
79,"Silent Image","Bard, Sorcerer, Wizard",Illusion,0,1,"1 action","60 feet","V, S, M, C","Up to 10 minutes",-,"You create the image of an object, a creature, or some other visible phenomenon that is no larger than a 15-foot cube. The image appears at a spot within range and lasts for the duration. The image is purely visual; it isn't accompanied by sound, smell, or other sensory effects. You can use your action to cause the image to move to any spot within range. As the image changes location, you can alter its appearance so that its movements appear natural for the image. For example, if you create an image of a creature and move it, you can alter the image so that it appears to be walking. Physical interaction with the image reveals it to be an illusion, because things can pass through it. A creature that uses its action to examine the image can determine that it is an illusion with a successful Intelligence (Investigation) check against your spell save DC. If a creature discerns the illusion for what it is, the creature can see through the image."
80,Sleep,"Bard, Sorcerer, Wizard",Enchantment,0,1,"1 action","90 Feet","V, S, M","1 minute",-,"Needed Material - A pinch of Fine Sand, Rose Petals, or a Cricket
This spell sends creatures into a magical slumber. Roll 5d8, the total is how many hit points of creatures this spell can affect. Creatures within 20 feet of a point you choose within range are affected in ascending order of their current hit points (ignoring unconscious creatures). Starting with the creature that has the lowest current hit points, each creature affected by this spell falls unconscious until the spell ends, the sleeper takes damage, or someone uses an action to shake or slap the sleeper awake. Subtract each creature's hit points from the total before moving on to the creature with the next lowest hit points. A creature's hit points must be equal to or less than the remaining total for that creature to be affected. Undead and creatures immune to being charmed aren't affected by this spell. When you cast this spell using a spell slot of 2nd level or higher, roll an additional 2d8 for each slot level above 1st."
